time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-04-13 14:34:14.761 UTC, ,125,3159725,952,13872, , ,3, ,6, , , , , , , , , ,3,3, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573,1, ,2,4,1266,33036161024,-1,-1, , , , , ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1555166053011, , , , ,3145728,1218, , , ,94,4,156,4,3,4, , ,3,5, , , , , , , ,38,1, , ,12288,3,1228,4, , , , ,2,2796,10,943,316172680,-1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-13 14:35:14.763 UTC, ,12529,938537753,25776,935379160,336, ,4070, ,499237, , , , , , , , , ,4070,39, , , ,4097,2,6, ,554, , , , , , , , , , , ,483277, , ,395137587446,47,20010008,395137327002,46,3290,102,317,927843852,36799774720,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,927843852, ,1555166053011, , , , ,3145728,395146988191, ,1047958, ,656,46,17923,46,186,46, , ,3,138, , , , , , , ,3496,92, , ,192512,94,929908891,971, , , ,1,5,6784,98,5722,1508980952,-1, , , , , , ,495453, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,494498, , ,2,3,2, , , , , , 
2019-04-13 14:36:15.809 UTC, ,14589,1109116517,30872,1105955864,336, ,4935, ,105927, , , , ,7294992, ,20580344, , ,4935,46, ,112, ,4969,129,5,14905,211, , , , , , ,124,124, , ,98,105695, , ,481037066773,57,20007661,481036753143,10,722,18,64,1124814966,36598652928,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1124814966, ,1555166053011, , , , ,3145728,481043897503, , , ,1031,10,4297,10,40,10, , ,3,30, , , , , , , ,760,20, , ,40960,20,196996334,200, , , , ,51,51885, , ,1594197248,-1, , , , , , ,105126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,104834, , , , , , , , , , , 
2019-04-13 14:37:16.306 UTC, ,16493,1109799997,33056,1106637440,336, ,5331, ,47807, , , , ,27095304, ,61362032, , ,5331,49, ,335, ,5368,515,5,46890,315, , , , , , ,383,379, , ,324,47482, , ,515396697916,61,20007291,515396526517,4,271,7,25,1215126430,36512198656,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1215126430, ,1555166053011, , , , ,3145728,519697357882, , , ,1045,4,4117,4,18,4, , ,3,13, , , , , , , ,342,9, , ,18432,9,89263277,89, , , , ,55,56398, , ,1593658864,-1, , , , , , ,47434, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,47087, , , , , , , , , , , 
2019-04-13 14:38:17.110 UTC, ,17303,1109565703,35552,1106402336,336, ,5716, ,47736, , , , ,27969280, ,61092472, , ,5716,52, ,332, ,5757,912,5,47315,331, , , , , , ,397,393, , ,308,47392, , ,558346619677,66,20007712,558346230902,5,367,9,33,1302846450,36426547200,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1302846450, ,1555166053011, , , , ,3145728,558350638181, , , ,1032,5,4379,5,18,5, , ,3,14, , , , , , , ,342,9, , ,18432,9,87719222,88, , , , ,55,56341, , ,1593866840,-1, , , , , , ,47381, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,47008, , , , , , , , , , , 
2019-04-13 14:39:17.747 UTC, ,18279,1108646327,37736,1105481984,336, ,6089, ,45842, , , , ,26077816, ,60303528, , ,6089,55, ,320, ,6133,1295,5,45592,312, , , , , , ,382,379, , ,282,45520, , ,592706469439,70,20021300,592706008025,4,284,7,26,1387140702,36342218752,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1387140702, ,1555166053011, , , , ,3145728,597000559485, ,1047831, ,1114,4,4782,4,16,4, , ,3,13, , , , , , , ,304,8, , ,16384,8,85976164,86, , , ,1,53,55957, , ,1592931136,-1, , , , , , ,45493, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45148, , , , , , , , , , , 
2019-04-13 14:40:18.221 UTC, ,19279,1108528711,39712,1105363368,336, ,6440, ,42231, , , , ,24418696, ,54458896, , ,6440,58, ,297, ,6487,1646,5,41754,287, , , , , , ,351,347, , ,254,41937, , ,627065944980,74,20001418,627065770463,4,271,7,25,1467917161,36259594240,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1467917161, ,1555166053011, , , , ,3145728,627073922493, , , ,1333,4,2226,4,16,4, , ,3,11, , , , , , , ,304,8, , ,16384,8,78046459,78, , , , ,49,57478, , ,1592771936,-1, , , , , , ,41904, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41585, , , , , , , , , , , 
2019-04-13 14:41:18.754 UTC, ,21207,1109535519,41896,1106368248,336, ,6816, ,46350, , , , ,27768024, ,57014720, , ,6816,61, ,312, ,6865,2020,5,43358,301, , , , , , ,369,373, , ,263,46038, , ,661425763736,78,20008048,661425535103,4,276,7,26,1552997473,36176310272,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1552997473, ,1555166053011, , , , ,3145728,665724239799, , , ,1391,4,5658,4,18,4, , ,3,13, , , , , , , ,342,9, , ,18432,9,86128490,86, , , , ,53,56102, , ,1593784680,-1, , , , , , ,45998, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45664, , , , , , , , , , , 
2019-04-13 14:42:19.624 UTC, ,21743,1109359583,43976,1106191776,336, ,7182, ,45094, , , , ,27853464, ,55706672, , ,7182,63, ,300, ,7233,2384,5,43664,291, , , , , , ,362,364, , ,273,44793, , ,695785554466,82,20007924,695785309988,4,290,9,28,1635082731,36092100608,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1635082731, ,1555166053011, , , , ,3145728,700087211798, ,1047080, ,1186,4,3822,4,16,4, , ,3,12, , , , , , , ,304,8, , ,16384,8,83132122,83, , , ,1,52,57243, , ,1592282664,-1, , , , , , ,44750, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,44423, , , , , , , , , , , 
2019-04-13 14:43:20.320 UTC, ,22529,1108245385,46472,1105076792,336, ,7584, ,49558, , , , ,28928048, ,63825424, , ,7584,67, ,332, ,7640,2787,5,48487,335, , , , , , ,400,402, , ,308,49212, , ,738735373791,87,20006939,738735017538,5,363,9,32,1727122521,36002013184,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1727122521, ,1555166053011, , , , ,3145728,738743438621, ,2094535, ,963,5,2704,5,18,5, , ,3,14, , , , , , , ,342,9, , ,18432,9,90991743,91, , , ,2,56,56902, , ,1592233144,-1, , , , , , ,49188, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,48813, , , , , , , , , , , 
2019-04-13 14:44:21.212 UTC, ,23993,1108890353,48656,1105720296,336, ,7966, ,46605, , , , ,29294232, ,56437496, , ,7966,70, ,310, ,8025,3162,5,45344,296, , , , , , ,375,375, , ,295,46299, , ,773095089105,91,20005801,773094780564,4,284,8,27,1812974154,35916255232,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1812974154, ,1555166053011, , , , ,3145728,777394418251, ,1047097, ,1408,4,5724,4,18,4, , ,3,13, , , , , , , ,342,9, , ,18432,9,86898794,87, , , ,1,53,56189, , ,1592365296,-1, , , , , , ,46246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45916, , , , , , , , , , , 
2019-04-13 14:45:21.295 UTC, ,25897,1109059857,50840,1105887896,336, ,8336, ,46199, , , , ,27987840, ,57392152, , ,8336,73, ,318, ,8398,3537,5,44880,306, ,1, , , , ,371,375, , ,329,45881, , ,807454867002,96,20008077,807454544674,5,292,9,27,1898199978,35830087680,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1898199978, ,1555166053011, , , , ,3145728,816044637649, , , ,1238,4,5428,4,16,4, , ,3,13, , , , , , , ,304,8, , ,16384,8,84750384,86, , , , ,54,55928, , ,1592608048,-1, , , , , , ,45853, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45511, , , , , , , , , , , 
2019-04-13 14:46:22.061 UTC, ,26243,1108520267,53336,1105347960,336, ,8734, ,48696, , , , ,30032256, ,60682936, , ,8734,76, ,333, ,8798,3934,4,47702,331, , , , , , ,391,396, , ,288,48351, , ,850404608966,100,20006439,850404257079,4,354,13,36,1989814298,35739361280,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1989814298, ,1555166053011, , , , ,3145728,854699550577, ,1047316, ,1112,5,5872,5,20,5, , ,3,14, , , , , , , ,380,10, , ,20480,10,91041153,94, , , ,1,57,56919, , ,1592056472,-1, , , , , , ,48327, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,47954, , , , , , , , , , , 
2019-04-13 14:47:22.360 UTC, ,27683,1108551915,55416,1105378168,336, ,9123, ,47794, , , , ,30030888, ,58505264, , ,9123,79, ,328, ,9190,4327,4,46686,314, , , , , , ,391,393, , ,302,47471, , ,884764300507,104,20003098,884764019759,4,279,10,29,2078189829,35650027520,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078189829, ,1555166053011, , , , ,3145728,889067878285, ,1046727, ,1010,4,4258,4,16,4, , ,3,12, , , , , , , ,304,8, , ,16384,8,88374524,91, , , ,1,56,55966, , ,1592089792,-1, , , , , , ,47429, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,47083, , , , , , , , , , , 
2019-04-13 14:48:22.985 UTC, ,28029,1109687901,57912,1106513808,336, ,9519, ,48646, , , , ,27998136, ,61037624, , ,9519,82, ,324, ,9589,4715,4,46812,323, , , , , , ,385,388, , ,309,48310, , ,927714031406,109,20006860,927713726871,5,367,13,37,2168228866,35560538112,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2168228866, ,1555166053011, , , , ,3145728,927722869553, ,1046896, ,1063,5,6708,5,18,5, , ,3,14, , , , , , , ,342,9, , ,18432,9,90039203,94, , , ,1,57,55847, , ,1593266728,-1, , , , , , ,48280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,47914, , , , , , , , , , , 
2019-04-13 14:49:23.985 UTC, ,29493,1108743349,60096,1105567792,416, ,9828, ,46168, , , , ,26316824, ,60562400, ,228,9826,85, ,430, ,9673,5038,4,45716,392, ,59, ,219, , ,379,669, , ,458,45768, , ,962073776017,113,20004972,962073493742,4,302,9,27,2252931142,35476140032,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2252931142, ,1555166053011, , , , ,3145728,966373582826, ,1047956, ,1328,4,4324,4,18,4, , ,3,13, , , , , , , ,342,9, , ,18432,9,85750366,90, , , ,1,55,57991, , ,1592869840,-1, , , , , , ,45826, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45402, , , , , , , , , , , 
2019-04-13 14:50:24.204 UTC, ,29839,1108406719,62592,1105230816,336, ,10145, ,46947, , , , ,31071416, ,56724712, ,545,10143,88, ,416, ,9675,5356,4,46235,394, ,69, ,314, , ,383,771, , ,426,46536, , ,1005023517888,118,20006738,1005023195255,5,344,12,36,2340949570,35387977728,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2340949570, ,1555166053011, , , , ,3145728,1005025899752, ,1048094, ,1016,5,3948,5,18,5, , ,3,14, , , , , , , ,342,9, , ,18432,9,88017681,93, , , ,1,56,56041, , ,1592051072,-1, , , , , , ,46590, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,46151, , , , , , , , , , , 
2019-04-13 14:54:13.687 UTC, ,29875,3392755,63168,217152, , ,49,5,8452,47,0.01,2, , , , , , ,48,7, ,4022,5,50,44,6, ,4891,485, , , , , , , , , , ,4019,2, ,1022210789131,121,2388555722,1022210772170,1,25,3,8,2388347323,35340431360,99,99, , , , , ,1045,4712, , , , , , , , , , , , , , , , , , , , , , , , , ,2388347323, ,1555167248646, , , , ,3145728,1022210789131, , ,545,9,1,9,1,245,1, , ,3,2, , , ,545, ,596443,406,22975,2, ,30,80407734,10205, , , , , , , , , , ,794573608,-1, , , , , , ,4416, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-13 14:55:13.694 UTC, ,46719,686515055,78088,683322368,240, ,5330,2351,361376,2928,0.01, , , , , , , ,5329,56, , ,2351,5372,45,7, ,1375,214, , , , , , , , , , ,360037,24, ,1305679550202,155,20007409,1305678872598,34,99,5384,5598,2428144570,35288555520,97,97, , , ,2293,64,80586,365510,66, ,437,145,292,11275,67,1555,1427, , , ,126,349848, , , , , , , , , , , ,2428144570, ,1555167248646, , , , ,3145728,1314269990696, ,1048030,5518,305,34,11186,33,247,34, , ,3,101, , , ,5518,40,16960743,6011,614877067,687, ,2614,660568130,82881,66477298,71, , , ,1, , ,21,3463,1581669880,-1, , , , , , ,360304, , , ,2, ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,355851, , , , , , 
2019-04-13 14:56:13.708 UTC, ,45234,1407431010,93168,1404239808,240, ,10884,2456,381164,3096,0.01, , , , , , , ,10883,106, , ,2456,10966,46,9, ,1460,215, , , , , , , , , , ,424729,24, ,1623507361113,191,20005899,1623506690566,36,113,5688,5916,2438142323,35280617472,97,97, , , ,2568,71,86691,392486,71, ,478,106,372,12244,63,1648,1511, , , ,137,375441, , , , , , , , , , , ,2438142323, ,1555167248646, , , , ,3145728,1623507634467, , ,5791,1226,36,28975,37,252,36, , ,3,109, , , ,5791,75,18821387,6401,642084037,736, ,2775,709782524,89034,77846175,90, , , , , , ,15,794,2755776704,-1, , , , , , ,380062, , , ,2, ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,375375, , , , , , 
2019-04-13 14:57:13.721 UTC, ,71188,2029360876,105024,2026143720,240, ,15697,2123,330381,2688,0.01, , , , , , , ,15695,150, , ,2123,15819,49,8, ,1246,194, , , , , , , , , , ,658412,22, ,1885490677234,222,20006947,1881204935558,31,99,4851,5043,2449198251,35267063808,97,97, , , ,2131,61,73894,338087,61, ,436,115,321,10535,52,1126,1018, , , ,108,323768, , , , , , , , , , , ,2449198251, ,1555167248646, , , , ,3145728,1889795606509, , ,5021,2576,30,28323,30,220,30, , ,3,92, , , ,5027,100,16739285,5527,565839535,646, ,2410,609358854,75952,54113494,66, , , , , , ,11,776,3012114600,-1, , , , , , ,329454, , , ,1, ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,325653, , , , , , 
2019-04-13 14:57:58.897 UTC, ,57186,2468673866,111368,2465470952, , ,18811,1375,215091,1711,0.01, , , , ,18358216, , ,18811,175, ,11,1375,18956,159,9,9982,867,128, , , , , ,148,148, , ,142,428592,11, ,2074469307548,244,20628475,2074469204006,22,74,3288,3427,2538229787,35177086976,95,95, , , ,1434,42,48840,220448,41, ,262,10,252,6891,27,573,505, , , ,68,211228, , , , , , , , , , , ,2538229787, ,1555167248646, , , , ,3145728,2083059150202, , ,3221,1906,22,17095,22,150,22, , ,3,67, , , ,3225,98,11276767,3662,374285032,423, ,1547,399270889,50049,134134406,53,2, , , ,4,9995,6,327,3503042576,-1, , , , , , ,214550, , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , ,356, , ,2, ,211772, , , , , , 
2019-04-13 14:58:05.205 UTC, ,86216,3421168,111552,189008,216, ,20,15,305,22,0.07, , , , , , , ,20,5, ,3,15,19,15,4, ,1010,744, , , , , , , , , , , , , ,2083059197451,245, ,2083059182186, , , , , , ,-1,-1, , , , , ,8,62, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555167481533, , , , ,3145728,2083059201965, , ,788,266, ,266, ,376, , , ,3,1, , , ,788,1,827033,693, , , ,1,340177,504,4473,1, , , , ,4,9995,53,5360,3887919736,-1, , , , , , ,988, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-13 14:59:05.230 UTC, ,90848,1379581720,112816,1376344280,864, ,10635,4,717444,10259,0.01, , , , , , , ,10635,107, , ,4,10721,370,9, ,692728,692719, , , , , , , , , , ,1398941,92, ,2083059197451,245, ,2083059182186, , , , ,2540383470,35186872320,95,95, , , , , ,5,2,1, , , , , , , , , , , , ,1, , , ,3, , , , , , , ,2540383470, ,1555167481533, ,1, , ,3145728,2083061873271, , ,703075,0, , , ,140, , , ,3, , , , ,703074,100,39624834,20432,1046247,1, ,659,1382736760,683447,1044012,1, , , , ,2,3583,25,2382,2284496936,-1, , , , , , ,717099, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24360, , ,692732, , , , , , , , 
2019-04-13 15:00:06.065 UTC, ,93928,2450026848,112816,2446786408,864, ,19203,3,578930,8315,0.01, , , , , , , ,19203,182, , ,3,19348,623,7, ,561541,561541, , , , , , , , , , ,1137752,73, ,2083059197451,245, ,2083059182186, , , , ,2540383470,35186872320,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2540383470, ,1555167481533, , , , ,3145728,2083063726243, , ,569932,0, , , ,108, , , ,3, , , , ,569933,100,32390581,16719,2095392,2, ,538,1020934304,553859, , , , , , ,8,11348,33,4314,2942912864,-1, , , , , , ,578677, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17137, , ,561525, , , , , , , , 
2019-04-13 15:00:10.780 UTC, ,93928,2478402136,112816,2475162480, , ,19431,3,15562,216,0.01, , , , , , , ,19431,184, , ,3,19576,635,7, ,14752,14752, , , , , , , , , , ,30292,2, ,2083059197451,245, ,2083059182186, , , , ,2542478862,35185426432,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2542478862, ,1555167481533, , , , ,3145728,2083063810240, , ,14974,0, , , ,2, , , ,3, , , , ,14974,100,861853,443, , , ,16,27057823,14549, , , , , , ,1,1353, , ,3062229528,-1, , , , , , ,15549, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,798, , ,14750, , , , , , , , 
2019-04-13 15:00:13.610 UTC, ,30875,3367027,112480,190288,136, ,20,13,1525,20,0.01, , , , , , , ,20,5, ,131,13,19,15,5, ,1868,510, , , , , , , , , , , , , ,2083063977777,247,4854813213,2083063951773,1,11,5,8,2492212064,35236093952,-1,-1, , , , , ,588,45150, , , , , , , , , , , , , , , , , , , , , , , , , ,2492212064, ,1555167610952, , , , ,3145728,2083063977777, , ,550,141,1,141,1,218,1, , ,3,2, , , ,550,1,529031,462,26161,1, ,1,10876931,1629, , , , , , ,15,26279,111,12056,3108834840,-1, , , , , , ,1387, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-13 15:00:14.621 UTC, ,30875,4664627,112480,1488024, , ,641,30,1259,621,0.49, , , , , , , ,641,15, , ,30,622,636,4, ,6,3, , , , , , , , , , ,580,6, ,2083063977777,247,4854813213,2083063951773, , , , ,2492212064,35236089856,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2492212064, ,1555167610952, , , , ,3145728,2083063977777, , ,664,0, , , , , , , ,3, , , , ,664,1,215040,105, , , ,12,1171302,571, , , , , , , , , , ,3170345512,-1, , , , , , ,42303, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,42295, , , , , , , , , 
2019-04-13 15:00:14.893 UTC, ,30875,3365499,112480,188680,216, ,20,12,1220,20,0.02, , , , , , , ,20,5, ,2,12,19,15,5, ,1707,511, , , , , , , , , , , , , ,2083063986348,248, ,2083063977901, , , , , , ,-1,-1, , , , , ,592,45198, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555167614663, , , , ,3145728,2083063986348, , ,551,0, , , ,215, , , ,3, , , , ,551,2,529967,449, , , ,1,9865069,1518, , , , , , ,15,26279,111,12056,3215762096,-1, , , , , , ,1206, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-13 15:00:21.924 UTC, ,30875,54406099,112712,51229496, , ,48,6,184,28,0.15, , , , , , ,1,48,19, , ,5,45,36,22, ,170,40, , , , , , , , , , ,196,7, ,2083063986348,248, ,2083063977901, , , , ,2492220632,35236081664,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2492220632, ,1555167614663, ,10, , ,3145728,2083063986348, , ,86,0, , , ,10, , , ,3, , , , ,86,12,63352,33, , , ,8,50996530,71, , , , , , ,1,1168,10,567,2896365520,-1, , , , , , ,2100, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1963,118, , , , , , , , 
2019-04-14 02:08:36.735 UTC, ,30875,3365283,112480,188680, , ,20,12,1220,20,0.02, , , , , , , ,20,5, ,2,12,19,15,5, ,1707,510, , , , , , , , , , , , , ,2083063986348,248, ,2083063977901, , , , , , ,-1,-1, , , , , ,592,45198, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555207712316, , , , ,3145728,2083063986348, , ,549,0, , , ,213, , , ,3, , , , ,549, ,525822,446, , , ,1,9865030,1517, , , , , , , , , , ,602344976,-1, , , , , , ,1204, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 02:09:36.737 UTC, ,33099,1459579571,113640,1456399960,864, ,11099,4,748309,10881,0.01, , , , , , , ,11099,111, , ,4,11183,213,9, ,734747,734743, , , , , , , , , , ,1470146,98, ,2083063986348,248, ,2083063977901, , , , ,2492220632,35237593088,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2492220632, ,1555207712316, ,1, , ,3145728,2083065425189, , ,745725,0, , , ,147, , , ,3, , , , ,745725,100,42015101,21664,1047652,1, ,700,1392379952,724909, , , , , , , , ,35,3378,2763851560,-1, , , , , , ,748126, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,13360, , ,734743, , , , , , , , 
2019-04-14 02:10:30.207 UTC, ,33979,2426293155,113640,2423113448, ,1,19111,6,542023,7909,0.01, , ,248808, ,51120360, ,8,19111,180, ,7,6,19256,324,8,435,534278,534267,4,1,8, , ,8,21, , , ,1073264,69, ,2083063986348,248, ,2083063977901, , , , ,2494316842,35234447360,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2494316842, ,1555207712316, , , , ,3145728,2083066278038, , ,542254,0, , , ,102, , , ,3, , , , ,542254,100,30853943,15925,1048558,1, ,513,971237845,526943, , , , , , ,3,11918,15,1226,3368983280,-1, , , , , , ,541914, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,7638, , ,534264, , , , , , , , 
